,0
1276,1762143.7780981213
1277,1765782.3503900964
1278,1756491.7844909525
1279,1720289.8347513753
1280,1722930.5829666252
1281,1723345.9304861177
1282,1738146.991992401
1283,1750318.1973729986
1284,1748516.272456738
1285,1767188.739104373
1286,1761560.8455189294
1287,1770568.1407860667
1288,1800455.3840127042
1289,1791599.671345498
1290,1784818.5920355015
1291,1793846.5461084135
1292,1795981.926848513
1293,1810532.347082257
1294,1814326.6844084614
1295,1815585.8820259748
1296,1820212.6316708731
1297,1831680.4941365134
1298,1815279.6288443895
1299,1839107.9349762276
1300,1823538.6145831007
1301,1824014.483828151
1302,1828333.3658363298
1303,1830502.9481295387
1304,1823460.0873644692
1305,1824238.5053429096
1306,1808634.4800124057
1307,1801399.8218705938
1308,1819651.3068932076
1309,1833925.6701695104
1310,1827979.7702962449
1311,1843042.8404710912
1312,1837090.0570883362
1313,1844482.703662717
1314,1849919.6223977515
1315,1842893.8505401365
1316,1844488.076322149
1317,1859488.1867810965
1318,1871649.0612849502
1319,1875461.1416107756
1320,1876201.4877888563
1321,1876154.1420086727
1322,1859757.939122154
1323,1852323.093382661
1324,1858637.5535158282
1325,1869217.7697864787
1326,1846174.5472800855
1327,1834409.8444661803
1328,1843938.0077561005
1329,1852984.4848527338
1330,1864865.5512438326
1331,1858074.5307659546
1332,1857627.1377904173
1333,1862143.092220907
1334,1852320.5290199143
1335,1862537.9578865136
1336,1858917.5336465025
1337,1878963.2890779392
1338,1875025.6753902594
1339,1879914.5785254736
1340,1870595.5784440867
1341,1869365.6301352235
1342,1870895.3213126424
1343,1860410.860406405
1344,1880576.6367240932
1345,1874886.14263011
1346,1876027.3040296861
1347,1881916.0498880828
1348,1882756.168382621
1349,1871476.0284668081
1350,1852863.1177031896
1351,1855936.2306847933
1352,1855850.1208583442
1353,1853627.2025143339
1354,1871554.607384562
1355,1872886.833846563
1356,1876018.2294773085
1357,1877100.4975840803
1358,1872959.3542125397
1359,1881817.6586764695
1360,1884800.1542903818
1361,1880371.6955506215
1362,1877887.9517875405
1363,1878606.1054019257
1364,1885360.821440661
1365,1892383.4790543986
1366,1892384.0458016617
1367,1891631.7113654988
1368,1889169.462682867
1369,1875820.7731243942
1370,1880631.4968304723
1371,1881099.4182950412
1372,1882058.2866914792
1373,1891875.6291266629
1374,1898054.424185984
1375,1903597.783713103
1376,1905112.1659141758
1377,1892145.1097768503
1378,1897472.5323523441
1379,1892307.9246477208
1380,1895180.4383303595
1381,1887153.115179779
1382,1899920.941601263
1383,1904793.3523893144
1384,1915594.891081313
1385,1911337.061866085
1386,1907737.7488148466
1387,1921000.3970003824
1388,1909546.2388324179
1389,1910482.1230587775
1390,1922016.4588000625
1391,1921527.5382732372
1392,1932671.1972019686
1393,1925566.6057300759
1394,1935246.084615168
1395,1931861.1207111897
1396,1940752.4342909288
1397,1943601.9476782493
1398,1943071.1094611986
1399,1931307.1043695542
1400,1936415.5797302271
1401,1922250.419624829
1402,1914212.8134755567
1403,1874499.1277400416
1404,1879862.3846035653
1405,1890142.6858424628
1406,1874962.60025701
1407,1887039.5313448573
1408,1873247.4983119054
1409,1895274.1342433258
1410,1895559.2244426005
1411,1896328.2995537028
1412,1907907.9152355662
1413,1914200.3741455653
1414,1911820.6625055836
1415,1926111.8675361958
1416,1943400.932446214
1417,1949462.6530425875
1418,1954222.1004654143
1419,1951089.6346770455
1420,1957127.0952531043
1421,1963309.4343973019
1422,1967414.7432758282
1423,1966590.888760586
1424,1972847.4977682603
1425,1961383.19788865
1426,1957443.1886870703
1427,1960708.0058585966
1428,1974612.0299506597
1429,1968367.0433852295
1430,1961778.4586639274
1431,1963140.9264223783
1432,1962593.2351147116
1433,1950879.3212453995
1434,1954894.5698512888
1435,1969275.1878662172
1436,1969261.1532335833
1437,1975327.214240142
1438,1981523.9435493455
1439,1974798.5269316612
1440,1961903.6773473807
1441,1978020.9992282065
1442,1946521.017885487
1443,1964173.3049913172
1444,1958260.153368556
1445,1949549.8852921992
1446,1927094.9376888103
1447,1930783.9770189447
1448,1949699.7058507232
1449,1945705.607224355
1450,1922811.0947267285
1451,1958214.9405263157
1452,1923984.5052816344
1453,1915500.9303781386
1454,1887654.9001383844
1455,1882112.8851315288
1456,1864748.7921156618
1457,1871307.842674496
1458,1903119.5169148948
1459,1916078.9942671205
1460,1947961.9446100844
1461,1933330.8301781362
1462,1952006.886781397
1463,1975561.8720920507
1464,1978114.8776970494
1465,1998794.9556480683
1466,1999213.3867000844
1467,2005948.7521124596
1468,2028678.3818543437
1469,2025108.456247553
1470,2029982.1279124299
1471,2039952.227982575
1472,2050758.3893331583
1473,2045517.9756091859
1474,2053688.9100085474
1475,2058594.226432517
1476,2056750.4110870694
1477,2058714.9026389713
1478,2055556.1053500196
1479,2058346.0226611213
1480,2064454.5743414892
1481,2064016.474103219
1482,2069641.2787349084
1483,2073211.583805349
1484,2070407.5954425642
1485,2070178.5716374882
1486,2075172.2735765437
1487,2075080.0753161795
1488,2075059.2638713545
1489,2090364.5164749972
1490,2090673.0522692935
1491,2091281.5157986926
1492,2092297.6009688834
1493,2079425.2990045687
1494,2078710.5351945814
1495,2047132.720598618
1496,2056962.72392017
1497,2028718.8894537091
1498,2020962.909726653
1499,1997637.5998000116
1500,2040590.744029455
1501,2089632.8976476819
1502,2097570.1522683008
1503,2110293.8126713624
1504,2119731.1182091115
1505,2114346.64928105
1506,2115634.8859106656
1507,2109473.154162417
1508,2105238.9332990074
1509,2081431.1409138895
1510,2075539.3788111005
1511,2044199.6656044822
1512,2032222.70827843
1513,2056244.3337788668
1514,2105160.884075816
1515,2086496.9577321312
1516,2068339.0161503316
1517,2068967.118221712
1518,2057216.5092146655
1519,2050971.9806485616
1520,2082494.5104869236
1521,2081551.3907276143
1522,2091901.9419364124
1523,2131971.7086459165
1524,2107450.1079063304
1525,2105931.2820539987
1526,2056132.3737157448
1527,2026280.6781194205
1528,2048856.6727100648
1529,2006085.0087551514
1530,2029640.3891729868
1531,2057130.4146778411
1532,2058827.7295039447
1533,2078266.010204882
1534,2063688.9950302646
1535,2050728.749641958
1536,2072967.1501389826
1537,2073310.8217389598
1538,2085275.718689369
1539,2087003.8059725943
1540,2086386.664001703
1541,2087433.2168764677
1542,2078434.4018678896
1543,2096544.9330201952
1544,2112249.1542778388
1545,2121595.4780613584
1546,2115755.221158313
1547,2112354.0964465304
1548,2107784.1115835323
1549,2118812.897355249
1550,2104312.01476099
1551,2094920.8905851843
1552,2103569.676229777
1553,2067959.800185411
1554,2085358.3278543744
1555,2045372.1317557655
1556,2044510.9381817773
1557,2071457.3087923808
1558,2060533.2377889822
1559,2096832.5324885682
1560,2084531.1569164281
1561,2112334.6490210164
1562,2104388.3846540013
1563,2118766.329392627
1564,2116966.201086385
1565,2103903.3872624924
1566,2072713.8922611156
1567,2060507.472406035
1568,2070358.8526848187
1569,2097822.3389696013
1570,2073792.0519867148
1571,2066139.9998630113
1572,2071342.181919588
1573,2086302.446489705
1574,2080417.2165183898
1575,2085802.527468178
1576,2088565.459486344
1577,2096831.0149204608
1578,2092699.9942010108
1579,2098125.600966357
1580,2094758.6274729662
1581,2109753.2467847173
1582,2073923.571124608
1583,2089324.6496245502
1584,2087012.3122141159
1585,2087056.0737631987
1586,2083288.4783078984
1587,2096471.858679766
1588,2078277.671294199
1589,2088750.4856264708
1590,2063687.6653449559
1591,2040168.2530613167
1592,2066390.9950379739
1593,2075299.5885988148
1594,2056462.6197033338
1595,2049871.9043854303
1596,2061908.9850367657
1597,2088231.8093550524
1598,2072702.9268754115
1599,2070740.7933620096
1600,2074816.4987705078
1601,2103062.312597435
1602,2111681.66831729
1603,2112194.3485250184
1604,2111139.9121340634
1605,2110713.7689588503
1606,2107160.669737573
1607,2096773.152859259
1608,2075072.2965847815
1609,2091365.020424508
1610,2090110.2166060007
1611,2079764.2408746579
1612,2082026.9345271515
1613,2071366.3267674344
1614,2079680.839405887
1615,2057434.0003727588
1616,2047405.587174989
1617,2045856.7416290238
1618,2048297.280135777
1619,2073519.238080842
1620,2078900.6931329803
1621,2059597.737623164
1622,2053708.7508178875
1623,2076363.6014588035
1624,2074385.369449816
1625,2097489.4439018713
1626,2089736.463465257
1627,2095522.9158702476
1628,2104461.245746527
1629,2076939.3284285713
1630,2085304.2134170928
1631,2092307.2869023168
1632,2055053.320558734
1633,2061269.4206638578
1634,2080132.0705035697
1635,2072816.7440686186
1636,2072077.7612303672
1637,2080745.5170335069
1638,2052923.2750014882
1639,2059498.108135826
1640,2087080.3198719209
1641,2106957.8115006355
1642,2125270.1471568015
1643,2128128.0359637043
1644,2129642.216862233
1645,2120276.6532331947
1646,2112220.364449857
1647,2100206.0850650305
1648,2095178.541929496
1649,2080940.6161078205
1650,2064535.3913924743
1651,2055066.8316130931
1652,2088557.7769405039
1653,2099689.007269558
1654,2083583.5686260606
1655,2079363.2786526592
1656,2069637.0368533377
1657,2067524.8470521763
1658,2084892.616322527
1659,2067817.7297747906
1660,2060624.7689110697
1661,2082482.4412455296
1662,2067898.4464901406
1663,2065546.3495930315
1664,2061209.53685019
1665,2067008.1796500543
1666,2082572.9762021687
1667,2091017.530530695
1668,2064948.3843403312
1669,2025989.5025717947
1670,1964269.72491092
1671,1886960.1091757205
1672,1869160.882479418
1673,1939058.3878121392
1674,1984576.3451065808
1675,1981485.5631031848
1676,1965965.2849952353
1677,1909839.0384924933
1678,1943781.6242685197
1679,1947271.7265807583
1680,1915816.262508851
1681,1962147.908553274
1682,1932951.7069654425
1683,1944859.8609106957
1684,1958899.3935957504
1685,1948607.0209748961
1686,1978641.3675275738
1687,1999397.164518113
1688,2005246.658333929
1689,1979158.1190388068
1690,1998416.0700478847
1691,1979778.2742999424
1692,1977815.646502987
1693,1971464.6726174837
1694,1964658.2203430398
1695,1923227.5036465616
1696,1934434.9570993702
1697,1961530.8716940482
1698,1966972.3483458075
1699,1995075.7400870707
1700,2023649.8652925838
1701,2011879.6177101473
1702,2025493.3084666654
1703,2038846.667329289
1704,2051663.0153191579
1705,2067021.7016753354
1706,2068209.1133935014
1707,2051920.6465524563
1708,2058675.530363915
1709,2067220.5697610597
1710,2067902.6792841684
1711,2066441.8021148713
1712,2050985.920022136
1713,2066574.8393713601
1714,2093907.667422923
1715,2094852.3538777754
1716,2102672.7275725747
1717,2110480.1149961385
1718,2109103.764817506
1719,2097364.9376244526
1720,2115670.781400512
1721,2124205.9674898908
1722,2106583.596470262
1723,2108259.383123212
1724,2102711.302334344
1725,2082328.8773163336
1726,2093087.0636359178
1727,2084215.4884371385
1728,2053816.3269449032
1729,2026240.0237673582
1730,2058822.3691556228
1731,2068182.8471185854
1732,2098188.0308662313
1733,2078576.5910659265
1734,2091060.9627231187
1735,2094628.4564180325
1736,2107692.410654109
1737,2108268.5387200615
1738,2106073.5970927845
1739,2091949.503093797
1740,2120232.3663668497
1741,2108298.173481061
1742,2078018.6724413375
1743,2124499.8553871005
1744,2107078.4066371606
1745,2091637.1459054188
1746,2088570.8308147036
1747,2095815.452296228
1748,2071613.3306487477
1749,2083386.4714997904
1750,2111612.217792928
1751,2135634.617931552
1752,2116659.3402166353
1753,2074261.4852873331
1754,2092907.4594130209
1755,2104387.743081989
1756,2129791.906083304
1757,2122649.8094347445
1758,2118829.382496674
1759,2137337.961676143
1760,2123519.1257508784
1761,2104551.5115717286
1762,2078410.6645734024
1763,2077273.2682376227
1764,2050069.206478949
1765,2001976.5336547801
1766,1977733.7469813582
1767,1983080.7429610675
1768,2005571.6236671777
1769,1957972.3916893206
1770,1977547.537040916
1771,1947465.102266838
1772,1966036.6383087062
1773,1940915.6892352097
1774,1955632.93604468
1775,1979604.6744837838
1776,1955342.3896287633
1777,1982839.1646184935
1778,1965824.7094101822
1779,1980292.4048174073
1780,2027157.0823746382
1781,2025713.738166277
1782,1988535.1057833948
1783,1998023.6474215274
1784,1998714.793822871
1785,1968766.3965782067
1786,1946654.6889223978
1787,1953751.6600626388
1788,1949030.2386820307
1789,1917895.7560146786
1790,1953283.0060513895
1791,1984316.6812309853
1792,2014692.779196739
1793,2005963.7272280697
1794,2009675.8499168055
1795,2034027.2495151856
1796,2027050.4733755912
1797,2028835.2137165135
1798,2047271.2317086677
1799,2036073.8866045042
1800,2013226.3904174487
1801,2046419.1202671928
1802,2053272.8656492024
1803,2059993.2465246925
1804,2060831.9540939396
1805,2066628.6508366305
1806,2064114.9408394822
1807,2063921.485913509
1808,2063849.7395163823
1809,2085764.3595453852
1810,2087446.4855110256
1811,2091641.2071364864
1812,2097864.177239979
1813,2114310.7917300663
1814,2126149.2300715996
1815,2127605.6755398293
1816,2126076.054699189
1817,2123955.930241995
1818,2122868.1585296714
1819,2124690.1484800754
1820,2139767.546449202
1821,2144798.722060623
1822,2137713.4073039712
1823,2155072.5653502857
1824,2152476.6884954832
